agent_id,reputation_share,optimization_weight,contribution_share,surplus_share,bid,payment,seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count
2,0.21361544412444308,0.7649372146298907,0.7680092516364365,0.5462517286316391,1.3800000000000001,4.220508988884523,2,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1
3,0.35870203433254416,0.015020635179047578,0.01508095901510801,0.15252938914208247,1.1400000000000001,1.933152823538829,2,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1
15,1.45109256616717e-05,0.15980206989833104,0.021963820011295765,0.013184096377042128,1.06,1.1114179758704643,2,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
1,0.397178465304146,0.20100581310791488,0.204768242410987,0.2817323315682506,1.22,2.3187560931161775,2,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
2,0.1983867699674198,0.3219299418217733,0.7412599245206148,0.5241106626993368,1.3800000000000001,3.4240315845274134,2,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
3,0.33313011736417436,0.16036792853716905,0.02447430701017105,0.14793663115177239,1.1400000000000001,1.7169528614919125,2,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
4,0.07129013643859819,0.15689424663481172,0.007533706046931245,0.03303627820359802,1.3,1.4288414849940323,2,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
15,1.5604042502995442e-05,0.2,0.2219139598843783,0.13315461754762817,1.06,1.5793030084357498,3,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1
1,0.36581384804451855,0.2,0.22749695179641177,0.28282371029565445,1.22,2.323012470153052,3,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1
2,0.08498693960807281,0.2,0.3405957369550307,0.23835221801624754,1.3800000000000001,2.3095736502633653,3,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1
3,0.08716586740163554,0.2,0.19763501480615675,0.15344735584434827,1.1400000000000001,1.7384446877929582,3,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1
4,0.4620177409032702,0.2,0.01235833655802259,0.19222209829612166,1.3,2.0496661833548746,3,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1
15,1.5604042502995442e-05,0.2,0.2219139598843783,0.13315461754762817,1.06,1.5793030084357498,3,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1
1,0.36581384804451855,0.2,0.22749695179641177,0.28282371029565445,1.22,2.323012470153052,3,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1
2,0.08498693960807281,0.2,0.3405957369550307,0.23835221801624754,1.3800000000000001,2.3095736502633653,3,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1
3,0.08716586740163554,0.2,0.19763501480615675,0.15344735584434827,1.1400000000000001,1.7384446877929582,3,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1
4,0.4620177409032702,0.2,0.01235833655802259,0.19222209829612166,1.3,2.0496661833548746,3,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1
15,1.5604042502995442e-05,0.2,0.2219139598843783,0.13315461754762817,1.06,1.5793030084357498,3,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1
1,0.36581384804451855,0.2,0.22749695179641177,0.28282371029565445,1.22,2.323012470153052,3,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1
2,0.08498693960807281,0.2,0.3405957369550307,0.23835221801624754,1.3800000000000001,2.3095736502633653,3,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1
3,0.08716586740163554,0.2,0.19763501480615675,0.15344735584434827,1.1400000000000001,1.7384446877929582,3,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1
4,0.4620177409032702,0.2,0.01235833655802259,0.19222209829612166,1.3,2.0496661833548746,3,2,0.3,0.0,uniform,0,uniform,0.0,guarded,controlled,5,1
15,1.5604042502995442e-05,0.22187040845684255,0.2218938629930333,0.13314255941282116,1.06,1.5792559817100025,3,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1
1,0.36581384804451855,0.22744230482662933,0.22747173484541403,0.28280858012505583,1.22,2.3229534624877175,3,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1
2,0.08498693960807281,0.34031631940192125,0.34046679917910777,0.2382748553506938,1.3800000000000001,2.309271935867706,3,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1
3,0.08716586740163554,0.197639714937116,0.19763718369077293,0.15344865717511796,1.1400000000000001,1.73844976298296,3,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1
4,0.4620177409032702,0.012731252377490962,0.012530419291672045,0.1923253479363113,1.3,2.050068856951614,3,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1
15,1.5604042502995442e-05,0.22187040845684255,0.2218938629930333,0.13314255941282116,1.06,1.5792559817100025,3,2,0.3,0.0,uniform,0,uniform,0.5,adaptive,controlled,5,1
